"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1982-12-27","0.03",",,r",,,"26",",,r","29",",,r","24",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1982-12-28","0.07",",,r",,,"28",",,r","29",",,r","28",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1982-12-29","0.00",",,r",,,"26",",,r","28",",,r","25",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1982-12-30","0.01",",,r",,,"2",",,r","25",",,r","-14",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1982-12-31","0.00",",,r",,,"-24",",,r","-14",",,r","-28",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-01","0.00",",,r",,,"-26",",,r","-23",",,r","-29",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-02","0.00",",,r",,,"-25",",,r","-12",",,r","-36",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-03","0.00",",,r","13.0",",,S","-2",",,r","0",",,r","-12",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-04","0.01",",,r","13.0",",,S","-9",",,r","-4",",,r","-14",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-05","0.04",",,r","13.0",",,S","-7",",,r","-3",",,r","-12",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-06","0.00",",,r",,,"-10",",,r","-3",",,r","-15",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-07","0.08",",,r",,,"-5",",,r","8",",,r","-14",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-08","0.23",",,r",,,"22",",,r","31",",,r","8",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-09","0.02",",,r",,,"29",",,r","31",",,r","28",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-10","0.02",",,r",,,"26",",,r","29",",,r","23",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-11","0.06",",,r",,,"22",",,r","24",",,r","15",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-12","0.00","T,,r",,,"13",",,r","21",",,r","2",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-13","0.03",",,r","17.7",",,S","18",",,r","22",",,r","6",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-14","0.01",",,r","18.1",",,S","20",",,r","21",",,r","17",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-15","0.02",",,r",,,"23",",,r","30",",,r","17",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-16","0.00","T,,r",,,"29",",,r","31",",,r","28",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-17","0.00","T,,r","18.9",",,S","26",",,r","29",",,r","24",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-18","0.00","T,,r","18.5",",,S","24",",,r","27",",,r","21",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-19","0.15",",,r",,,"22",",,r","27",",,r","17",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-20","0.03",",,r","18.5",",,S","16",",,r","18",",,r","10",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-21","0.06",",,r",,,"11",",,r","18",",,r","8",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-22","0.05",",,r",,,"2",",,r","10",",,r","-5",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-23","0.01",",,r","20.5",",,S","-10",",,r","-4",",,r","-19",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-24","0.00",",,r",,,"-9",",,r","-6",",,r","-13",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-25","0.01",",,r",,,"-5",",,r","0",",,r","-14",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-26","0.07",",,r",,,"0",",,r","3",",,r","-4",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-27","0.12",",,r",,,"4",",,r","8",",,r","2",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-28","0.05",",,r",,,"8",",,r","12",",,r","2",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-29","0.02",",,r",,,"-4",",,r","7",",,r","-15",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-30","0.02",",,r","20.5",",,S","-5",",,r","2",",,r","-14",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-01-31","0.00",",,r",,,"-14",",,r","-8",",,r","-18",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-01","0.00",",,r",,,"-17",",,r","-16",",,r","-18",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-02","0.01",",,r",,,"-8",",,r","3",",,r","-19",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-03","0.02",",,r",,,"7",",,r","17",",,r","0",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-04","0.17",",,r",,,"16",",,r","23",",,r","13",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-05","0.02",",,r",,,"14",",,r","23",",,r","11",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-06","0.03",",,r",,,"2",",,r","12",",,r","-8",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-07","0.13",",,r",,,"7",",,r","20",",,r","-8",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-08","0.04",",,r","20.9",",,S","14",",,r","20",",,r","2",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-09","0.02",",,r","21.3",",,S","-5",",,r","2",",,r","-8",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-10","0.00",",,r","21.7",",,S","-5",",,r","-2",",,r","-8",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-11","0.00",",,r",,,"-8",",,r","-3",",,r","-12",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-12","0.00",",,r",,,"-4",",,r","0",",,r","-7",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-13","0.00","T,,r",,,"-2",",,r","2",",,r","-5",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-14","0.00",",,r","21.3",",,S","0",",,r","4",",,r","-5",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-15","0.00","T,,r",,,"-10",",,r","-1",",,r","-14",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-16","0.00",",,r",,,"-8",",,r","1",",,r","-15",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-17","0.06",",,r","21.3",",,S","-1",",,r","5",",,r","-6",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-18","0.03",",,r",,,"5",",,r","9",",,r","0",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-19","0.17",",,r",,,"19",",,r","29",",,r","4",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-20","0.02",",,r","22.8",",,S","28",",,r","33",",,r","22",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-21","0.08",",,r","21.3",",,S","16",",,r","22",",,r","11",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-22","0.07",",,r","22.4",",,S","9",",,r","12",",,r","5",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-23","0.02",",,r","23.2",",,S","-5",",,r","6",",,r","-8",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-24","0.02",",,r",,,"-12",",,r","-6",",,r","-19",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-25","0.08",",,r",,,"-10",",,r","-7",",,r","-12",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-26","0.09",",,r",,,"-12",",,r","-8",",,r","-15",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-27","0.00",",,r",,,"-18",",,r","-11",",,r","-23",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-02-28","0.00","T,,r",,,"-23",",,r","-14",",,r","-29",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-01","0.00","T,,r",,,"-22",",,r","-13",",,r","-32",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-02","0.00",",,r",,,"-11",",,r","-6",",,r","-17",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-03","0.00",",,r","23.2",",,S","-15",",,r","-6",",,r","-23",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-04","0.02",",,r",,,"-12",",,r","-2",",,r","-21",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-05","0.03",",,r",,,"2",",,r","9",",,r","-4",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-06","0.05",",,r","24.8",",,S","9",",,r","12",",,r","2",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-07","0.04",",,r",,,"4",",,r","11",",,r","-5",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-08","0.10",",,r",,,"6",",,r","11",",,r","0",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-09","0.03",",,r","24.0",",,S","7",",,r","14",",,r","-7",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-10","0.05",",,r",,,"24",",,r","26",",,r","14",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-11","0.00",",,r",,,"14",",,r","21",",,r","2",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-12","0.03",",,r","25.6",",,S","17",",,r","21",",,r","14",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-13","0.00","T,,r",,,"9",",,r","16",",,r","-1",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-14","0.00","T,,r",,,"2",",,r","11",",,r","-6",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-15","0.09",",,r",,,"8",",,r","23",",,r","-6",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-16","0.07",",,r",,,"21",",,r","25",",,r","18",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-17","0.00","T,,r",,,"5",",,r","20",",,r","-3",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-18","0.01",",,r",,,"18",",,r","26",",,r","10",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-19","0.00","T,,r",,,"30",",,r","37",",,r","25",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-20","0.00","T,,r",,,"22",",,r","33",",,r","13",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-21","0.11",",,r",,,"27",",,r","32",",,r","25",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-22","0.00","T,,r",,,"22",",,r","27",",,r","17",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-23","0.00",",,r",,,"19",",,r","31",",,r","8",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-24","0.00",",,r",,,"13",",,r","26",",,r","-1",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-25","0.04",",,r",,,"22",",,r","33",",,r","10",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-26","0.22",",,r",,,"28",",,r","33",",,r","21",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-27","0.08",",,r",,,"25",",,r","33",",,r","19",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-28","0.00",",,r",,,"31",",,r","34",",,r","22",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-29","0.18",",,r",,,"20",",,r","28",",,r","15",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-30","0.04",",,r",,,"37",",,r","40",",,r","28",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-03-31","0.02",",,r",,,"34",",,r","40",",,r","29",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-01","0.00","T,,r","22.0",",,S","25",",,r","36",",,r","16",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-02","0.08",",,r",,,"15",",,r","22",",,r","6",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-03","0.00",",,r",,,"-1",",,r","10",",,r","-12",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-04","0.19",",,r","23.6",",,S","17",",,r","27",",,r","7",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-05","0.00",",,r",,,"15",",,r","29",",,r","-1",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-06","0.00",",,r",,,"30",",,r","40",",,r","19",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-07","0.00",",,r",,,"34",",,r","39",",,r","29",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-08","0.00",",,r",,,"22",",,r","31",",,r","17",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-09","0.00",",,r","22.4",",,S","18",",,r","27",",,r","7",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-10","0.02",",,r",,,"18",",,r","26",",,r","13",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-11","0.09",",,r","23.6",",,S","26",",,r","32",",,r","22",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-12","0.02",",,r",,,"31",",,r","37",",,r","27",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-13","0.02",",,r",,,"26",",,r","33",",,r","17",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-14","0.01",",,r",,,"16",",,r","25",",,r","7",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-15","0.00","T,,r","23.6",",,S","20",",,r","31",",,r","12",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-16","0.00",",,r",,,"18",",,r","33",",,r","2",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-17","0.00","T,,r",,,"27",",,r","35",",,r","15",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-18","0.00",",,r",,,"23",",,r","38",",,r","8",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-19","0.00",",,r","23.2",",,S","44",",,r","51",",,r","37",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-20","0.01",",,r","19.7",",,S","45",",,r","54",",,r","38",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-21","0.09",",,r",,,"35",",,r","53",",,r","29",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-22","0.00","T,,r","16.1",",,S","26",",,r","31",",,r","18",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-23","0.00",",,r","15.7",",,S","30",",,r","47",",,r","17",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-24","0.00",",,r","13.0",",,S","38",",,r","46",",,r","33",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-25","0.00",",,r",,,"37",",,r","50",",,r","26",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-26","0.03",",,r","10.2",",,S","41",",,r","51",",,r","34",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-27","0.07",",,r",,,"42",",,r","57",",,r","35",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-28","0.01",",,r",,,"26",",,r","35",",,r","19",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-29","0.06",",,r",,,"17",",,r","22",",,r","12",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-04-30","0.00","T,,r",,,"11",",,r","21",",,r","5",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-01","0.01",",,r",,,"13",",,r","24",",,r","2",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-02","0.01",",,r","3.9",",,S","14",",,r","25",",,r","0",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-03","0.00",",,r",,,"23",",,r","39",",,r","6",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-04","0.00",",,r",,,"32",",,r","40",",,r","21",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-05","0.00",",,r",,,"34",",,r","41",",,r","21",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-06","0.00",",,r","2.0",",,S","31",",,r","40",",,r","27",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-07","0.00",",,r",,,"31",",,r","44",",,r","19",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-08","0.00",",,r",,,"36",",,r","42",",,r","29",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-09","0.00",",,r","0.8",",,S","44",",,r","55",",,r","35",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-10","0.00",",,r",,,"44",",,r","50",",,r","40",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-11","0.00","T,,r",,,"34",",,r","41",",,r","32",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-12","0.00",",,r",,,"32",",,r","41",",,r","24",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-13","0.04",",,r",,,"39",",,r","51",",,r","32",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-14","0.00",",,r",,,"28",",,r","36",",,r","23",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-15","0.00",",,r",,,"28",",,r","35",",,r","21",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-16","0.00",",,r",,,"30",",,r","38",",,r","22",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-17","0.00","T,,r",,,"25",",,r","34",",,r","19",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-18","0.00","T,,r",,,"24",",,r","32",",,r","19",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-19","0.04",",,r",,,"24",",,r","29",",,r","21",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-20","0.00","T,,r",,,"27",",,r","31",",,r","24",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-21","0.00","T,,r",,,"33",",,r","38",",,r","27",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-22","0.11",",,r","0.4",",,S","31",",,r","37",",,r","26",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-23","0.01",",,r",,,"27",",,r","33",",,r","22",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-24","0.00","T,,r",,,"32",",,r","36",",,r","28",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-25","0.00","T,,r",,,"32",",,r","36",",,r","30",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-26","0.00",",,r",,,"31",",,r","41",",,r","23",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-27","0.00",",,r",,,"30",",,r","39",",,r","23",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-28","0.00",",,r",,,"36",",,r","48",",,r","25",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-29","0.00",",,r",,,"44",",,r","58",",,r","28",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-30","0.01",",,r",,,"51",",,r","58",",,r","47",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-05-31","0.00",",,r",,,"41",",,r","54",",,r","29",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-01","0.00",",,r",,,"48",",,r","63",",,r","37",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-02","0.30",",,r",,,"46",",,r","57",",,r","41",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-03","0.00","T,,r",,,"35",",,r","45",",,r","29",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-04","0.18",",,r",,,"47",",,r","53",",,r","43",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-05","0.39",",,r",,,"54",",,r","62",",,r","43",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-06","0.00",",,r",,,"31",",,r","44",",,r","28",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-07","0.00","T,,r",,,"28",",,r","32",",,r","25",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-08","0.00",",,r",,,"34",",,r","45",",,r","28",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-09","0.00",",,r",,,"40",",,r","50",",,r","30",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-10","0.09",",,r",,,"47",",,r","67",",,r","36",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-11","0.03",",,r",,,"56",",,r","67",",,r","52",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-12","0.25",",,r",,,"55",",,r","60",",,r","52",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-13","0.01",",,r",,,"61",",,r","71",",,r","52",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-14","0.00",",,r",,,"60",",,r","72",",,r","48",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-15","0.00","T,,r",,,"57",",,r","70",",,r","53",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-16","0.00",",,r",,,"52",",,r","65",",,r","38",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-17","0.00",",,r",,,"65",",,r","78",",,r","54",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-18","0.06",",,r",,,"70",",,r","81",",,r","61",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-19","0.05",",,r",,,"47",",,r","62",",,r","39",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-20","0.55",",,r",,,"48",",,r","60",",,r","35",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-21","0.16",",,r","0.8",",,S","35",",,r","41",",,r","29",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-22","0.00","T,,r",,,"38",",,r","44",",,r","33",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-23","0.03",",,r",,,"44",",,r","51",",,r","38",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-24","0.31",",,r",,,"50",",,r","59",",,r","43",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-25","0.00",",,r",,,"56",",,r","66",",,r","46",",,r"
"RSM00023412","UST USA, RS","65.97","56.9194","77.0","1983-06-26","0.06",",,r",,,"55",",,r","65",",,r","47",",,r"
